"Step","Group: protoss_10_vs_11_QMIX - win_rate","Group: protoss_10_vs_11_QMIX - win_rate__MIN","Group: protoss_10_vs_11_QMIX - win_rate__MAX"
"1720051","0.03125","0.03125","0.03125"
"1730009","0","0","0"
"1730010","0","0","0"
"1730011","0.03125","0.03125","0.03125"
"1730017","0","0","0"
"1730021","0","0","0"
"1730034","0","0","0"
"1740000","0","0","0"
"1740001","0","0","0"
"1740016","0","0","0"
"1740020","0.03125","0.03125","0.03125"
"1740025","0.03125","0.03125","0.03125"
"1740046","0.03125","0.03125","0.03125"
"1750018","0","0","0"
"1750019","0.0625","0.0625","0.0625"
"1750024","0","0","0"
"1750029","0.046875","0.03125","0.0625"
"1750034","0","0","0"
"1760000","0","0","0"
"1760007","0","0","0"
"1760046","0","0","0"
"1760050","0.03125","0.03125","0.03125"
"1760052","0.0625","0.0625","0.0625"
"1760055","0","0","0"
"1770002","0","0","0"
"1770021","0.015625","0","0.03125"
"1770026","0","0","0"
"1770040","0","0","0"
"1770045","0.0625","0.0625","0.0625"
"1780030","0.0625","0.0625","0.0625"
"1780040","0","0","0"
"1780048","0.03125","0.03125","0.03125"
"1780050","0","0","0"
"1780062","0","0","0"
"1780109","0.03125","0.03125","0.03125"
"1790032","0.09375","0.09375","0.09375"
"1790040","0.03125","0.03125","0.03125"
"1790042","0","0","0"
"1790044","0","0","0"
"1790083","0","0","0"
"1790110","0","0","0"
"1800001","0.0625","0.0625","0.0625"
"1800003","0","0","0"
"1800030","0.03125","0.03125","0.03125"
"1800032","0.03125","0.03125","0.03125"
"1800042","0","0","0"
"1800053","0","0","0"
"1810008","0","0","0"
"1810021","0","0","0"
"1810040","0","0","0"
"1810051","0","0","0"
"1810067","0.03125","0.03125","0.03125"
"1820008","0","0","0"
"1820021","0","0","0"
"1820022","0","0","0"
"1820062","0","0","0"
"1830023","0","0","0"
"1830030","0","0","0"
"1830038","0.03125","0.03125","0.03125"
"1830056","0","0","0"
"1830061","0","0","0"
"1840008","0.03125","0.03125","0.03125"
"1840009","0","0","0"
"1840014","0","0","0"
"1840017","0.03125","0.03125","0.03125"
"1840032","0","0","0"
"1840047","0.03125","0.03125","0.03125"
"1850005","0.03125","0.03125","0.03125"
"1850022","0","0","0"
"1850025","0.03125","0.03125","0.03125"
"1850027","0","0","0"
"1850035","0.03125","0.03125","0.03125"
"1850044","0","0","0"
"1860008","0.03125","0.03125","0.03125"
"1860013","0","0","0"
"1860014","0.09375","0.09375","0.09375"
"1860018","0","0","0"
"1860051","0","0","0"
"1860061","0","0","0"
"1870005","0.03125","0.03125","0.03125"
"1870018","0.09375","0.09375","0.09375"
"1870028","0.03125","0.03125","0.03125"
"1870030","0","0","0"
"1870037","0.03125","0.03125","0.03125"
"1870041","0","0","0"
"1880009","0","0","0"
"1880012","0","0","0"
"1880020","0.03125","0","0.0625"
"1880026","0","0","0"
"1880028","0","0","0"
"1890020","0.03125","0.03125","0.03125"
"1890026","0","0","0"
"1890032","0","0","0"
"1890042","0","0","0"
"1890045","0","0","0"
"1890066","0.0625","0.0625","0.0625"
"1900008","0.0625","0.0625","0.0625"
"1900018","0","0","0"
"1900025","0.03125","0.03125","0.03125"
"1900032","0.09375","0.09375","0.09375"
"1900036","0.03125","0.03125","0.03125"
"1900042","0","0","0"
"1910002","0","0","0"
"1910008","0","0","0"
"1910014","0.03125","0.03125","0.03125"
"1910042","0.03125","0.03125","0.03125"
"1910047","0.0625","0.0625","0.0625"
"1910052","0","0","0"
"1920019","0","0","0"
"1920032","0.03125","0.03125","0.03125"
"1920039","0.03125","0.03125","0.03125"
"1920041","0.03125","0.03125","0.03125"
"1920049","0","0","0"
"1920053","0","0","0"
"1930008","0.03125","0.03125","0.03125"
"1930010","0","0","0"
"1930023","0","0","0"
"1930026","0.0625","0.0625","0.0625"
"1930033","0","0","0"
"1930060","0.03125","0.03125","0.03125"
"1940014","0.0625","0.0625","0.0625"
"1940020","0.03125","0.03125","0.03125"
"1940021","0","0","0"
"1940042","0","0","0"
"1940061","0","0","0"
"1940062","0","0","0"
"1950002","0","0","0"
"1950010","0","0","0"
"1950014","0","0","0"
"1950053","0.03125","0.03125","0.03125"
"1950060","0.0625","0.0625","0.0625"
"1950062","0","0","0"
"1960000","0.046875","0","0.09375"
"1960004","0","0","0"
"1960018","0.09375","0.09375","0.09375"
"1960044","0","0","0"
"1960048","0.03125","0.03125","0.03125"
"1970005","0","0","0"
"1970014","0.03125","0.03125","0.03125"
"1970019","0","0","0"
"1970033","0.03125","0.03125","0.03125"
"1970034","0","0","0"
"1970099","0","0","0"
"1980010","0","0","0"
"1980012","0","0","0"
"1980019","0.03125","0.03125","0.03125"
"1980025","0.03125","0.03125","0.03125"
"1980044","0","0","0"
"1990015","0.03125","0.03125","0.03125"
"1990021","0.03125","0","0.0625"
"1990031","0","0","0"
"1990032","0","0","0"
"1990130","0.125","0.125","0.125"
"2000003","0.03125","0.03125","0.03125"
"2000014","0","0","0"
"2000019","0.03125","0.03125","0.03125"
"2000023","0","0","0"
"2000025","0","0","0"
"2000028","0","0","0"
"2010015","0.03125","0.03125","0.03125"
"2010034","0.03125","0.03125","0.03125"
"2010043","0","0","0"
"2010047","0.03125","0.03125","0.03125"
"2010048","0.03125","0.03125","0.03125"
"2010050","0.03125","0.03125","0.03125"
"2020008","0.0625","0.0625","0.0625"
"2020023","0.0625","0.0625","0.0625"
"2020030","0.03125","0.03125","0.03125"
"2020040","0","0","0"
"2020053","0.03125","0.03125","0.03125"
"2020060","0","0","0"
"2030000","0.03125","0.03125","0.03125"
"2030004","0.0625","0.0625","0.0625"
"2030024","0.03125","0.03125","0.03125"
"2030031","0.03125","0.03125","0.03125"
"2030041","0.03125","0.03125","0.03125"
"2030057","0","0","0"
"2040007","0","0","0"
"2040022","0.03125","0.03125","0.03125"
"2040033","0.03125","0.03125","0.03125"
"2040039","0.03125","0.03125","0.03125"
"2040053","0","0","0"
"2040057","0","0","0"
"2050011","0.03125","0.03125","0.03125"
"2050014","0","0","0"
"2050027","0.03125","0.03125","0.03125"
"2050036","0","0","0"
"2050037","0","0","0"
"2050066","0","0","0"
"2060008","0","0","0"
"2060023","0.0625","0.0625","0.0625"
"2060036","0.015625","0","0.03125"
"2060040","0.03125","0.03125","0.03125"
"2060049","0","0","0"
"2070006","0","0","0"
"2070015","0.03125","0.03125","0.03125"
"2070026","0.0625","0.0625","0.0625"
"2070035","0.03125","0.03125","0.03125"
"2070057","0.03125","0.03125","0.03125"
"2070063","0.0625","0.0625","0.0625"
"2080015","0","0","0"
"2080016","0.03125","0.03125","0.03125"
"2080032","0.0625","0.0625","0.0625"
"2080042","0","0","0"
"2080046","0","0","0"
"2080051","0.03125","0.03125","0.03125"
"2090011","0","0","0"
"2090023","0","0","0"
"2090024","0","0","0"
"2090037","0.03125","0.03125","0.03125"
"2090046","0.03125","0.03125","0.03125"
"2090093","0.03125","0.03125","0.03125"
"2100019","0.0625","0.0625","0.0625"
"2100031","0","0","0"
"2100043","0.03125","0.03125","0.03125"
"2100053","0","0","0"
"2100054","0","0","0"
"2100070","0","0","0"
"2110000","0.03125","0.03125","0.03125"
"2110020","0.0625","0.0625","0.0625"
"2110053","0.03125","0.03125","0.03125"
"2110058","0","0","0"
"2110081","0.0625","0.0625","0.0625"
"2110148","0","0","0"
"2120002","0.03125","0.03125","0.03125"
"2120018","0.03125","0.03125","0.03125"
"2120019","0.0625","0.0625","0.0625"
"2120024","0.0625","0.0625","0.0625"
"2120025","0","0","0"
"2120033","0.09375","0.09375","0.09375"
"2130000","0","0","0"
"2130006","0.15625","0.15625","0.15625"
"2130016","0.03125","0.03125","0.03125"
"2130019","0.0625","0.0625","0.0625"
"2130027","0.03125","0.03125","0.03125"
"2130053","0.03125","0.03125","0.03125"
"2140011","0","0","0"
"2140013","0.03125","0.03125","0.03125"
"2140037","0","0","0"
"2140046","0.0625","0.0625","0.0625"
"2140047","0","0","0"
"2140141","0","0","0"
"2150033","0","0","0"
"2150039","0.03125","0.03125","0.03125"
"2150042","0.03125","0.03125","0.03125"
"2150043","0","0","0"
"2150052","0","0","0"
"2150079","0.0625","0.0625","0.0625"
"2160014","0","0","0"
"2160021","0.09375","0.09375","0.09375"
"2160023","0","0","0"
"2160035","0","0","0"
"2160048","0.03125","0.03125","0.03125"
"2160115","0.125","0.125","0.125"
"2170011","0.03125","0.03125","0.03125"
"2170020","0","0","0"
"2170022","0.03125","0.03125","0.03125"
"2170026","0.015625","0","0.03125"
"2170030","0.09375","0.09375","0.09375"
"2180000","0.03125","0.03125","0.03125"
"2180007","0.03125","0.03125","0.03125"
"2180026","0.09375","0.09375","0.09375"
"2180030","0","0","0"
"2180043","0.03125","0.03125","0.03125"
"2180052","0.0625","0.0625","0.0625"
"2190019","0.0625","0.0625","0.0625"
"2190027","0","0","0"
"2190028","0.09375","0.09375","0.09375"
"2190038","0","0","0"
"2190059","0","0","0"
"2190075","0.0625","0.0625","0.0625"
"2200001","0.0625","0.0625","0.0625"
"2200022","0.09375","0.09375","0.09375"
"2200029","0.03125","0.03125","0.03125"
"2200031","0","0","0"
"2200038","0.03125","0.03125","0.03125"
"2200044","0.03125","0.03125","0.03125"
"2210008","0","0","0"
"2210020","0","0","0"
"2210032","0.0625","0.0625","0.0625"
"2210034","0.03125","0.03125","0.03125"
"2210045","0","0","0"
"2210056","0.0625","0.0625","0.0625"
"2220000","0","0","0"
"2220016","0.03125","0.03125","0.03125"
"2220027","0","0","0"
"2220028","0.0625","0.0625","0.0625"
"2220031","0.03125","0.03125","0.03125"
"2220060","0.03125","0.03125","0.03125"
"2230012","0.03125","0.03125","0.03125"
"2230025","0.0625","0.0625","0.0625"
"2230033","0","0","0"
"2230036","0.0625","0.0625","0.0625"
"2230050","0.0625","0.0625","0.0625"
"2230053","0","0","0"
"2240006","0","0","0"
"2240012","0.09375","0.09375","0.09375"
"2240014","0.09375","0.09375","0.09375"
"2240035","0","0","0"
"2240046","0.03125","0.03125","0.03125"
"2240049","0.03125","0.03125","0.03125"
"2250011","0.0625","0.0625","0.0625"
"2250017","0","0","0"
"2250031","0.0625","0.0625","0.0625"
"2250041","0","0","0"
"2250048","0","0","0"
"2250056","0.0625","0.0625","0.0625"
"2260001","0","0","0"
"2260015","0.0625","0.0625","0.0625"
"2260024","0","0","0"
"2260037","0.125","0.125","0.125"
"2260046","0.03125","0.03125","0.03125"
"2260058","0.0625","0.0625","0.0625"
"2270006","0","0","0"
"2270032","0.03125","0.03125","0.03125"
"2270034","0.03125","0.03125","0.03125"
"2270038","0.03125","0.03125","0.03125"
"2270050","0","0","0"
"2270107","0.03125","0.03125","0.03125"
"2280004","0.03125","0.03125","0.03125"
"2280032","0.03125","0.03125","0.03125"
"2280039","0.03125","0.03125","0.03125"
"2280044","0","0","0"
"2280052","0","0","0"
"2280084","0.1875","0.1875","0.1875"
"2290003","0","0","0"
"2290016","0.09375","0.09375","0.09375"
"2290021","0","0","0"
"2290026","0.0625","0.0625","0.0625"
"2290036","0","0","0"
"2290047","0.03125","0.03125","0.03125"
"2300005","0","0","0"
"2300013","0","0","0"
"2300037","0","0","0"
"2300042","0","0","0"
"2300053","0.0625","0.0625","0.0625"
"2300109","0.0625","0.0625","0.0625"
"2310005","0","0","0"
"2310015","0.03125","0.03125","0.03125"
"2310028","0","0","0"
"2310039","0","0","0"
"2310057","0.03125","0.03125","0.03125"
"2310073","0.125","0.125","0.125"
"2320002","0","0","0"
"2320018","0.0625","0.0625","0.0625"
"2320026","0","0","0"
"2320028","0.09375","0.09375","0.09375"
"2320037","0.03125","0.03125","0.03125"
"2320042","0.03125","0.03125","0.03125"
"2330012","0.03125","0.03125","0.03125"
"2330024","0.03125","0.03125","0.03125"
"2330026","0.0625","0.0625","0.0625"
"2330043","0.03125","0.03125","0.03125"
"2330046","0.0625","0.0625","0.0625"
"2330063","0.0625","0.0625","0.0625"
"2340000","0.03125","0.03125","0.03125"
"2340010","0","0","0"
"2340013","0","0","0"
"2340022","0","0","0"
"2340024","0.03125","0.03125","0.03125"
"2340037","0","0","0"
"2350000","0.0625","0.0625","0.0625"
"2350002","0.15625","0.15625","0.15625"
"2350003","0","0","0"
"2350021","0.03125","0.03125","0.03125"
"2350038","0","0","0"
"2350053","0","0","0"
"2360007","0.0625","0.0625","0.0625"
"2360024","0","0","0"
"2360030","0.0625","0.0625","0.0625"
"2360042","0","0","0"
"2360044","0","0","0"
"2360070","0.0625","0.0625","0.0625"
"2370013","0.09375","0.09375","0.09375"
"2370020","0.03125","0.03125","0.03125"
"2370021","0.015625","0","0.03125"
"2370045","0","0","0"
"2370062","0.03125","0.03125","0.03125"
"2380000","0","0","0"
"2380025","0.0625","0.0625","0.0625"
"2380037","0.0625","0.0625","0.0625"
"2380048","0.03125","0.03125","0.03125"
"2380061","0.03125","0.03125","0.03125"
"2380065","0","0","0"
"2390007","0.03125","0.03125","0.03125"
"2390025","0","0","0"
"2390032","0.15625","0.15625","0.15625"
"2390055","0","0","0"
"2390059","0.015625","0","0.03125"
"2400016","0.03125","0.03125","0.03125"
"2400025","0.03125","0.03125","0.03125"
"2400034","0.0625","0.0625","0.0625"
"2400043","0","0","0"
"2400053","0.125","0.125","0.125"
"2400061","0.03125","0.03125","0.03125"
"2410016","0","0","0"
"2410021","0.03125","0.03125","0.03125"
"2410034","0.0625","0.0625","0.0625"
"2410044","0.0625","0.0625","0.0625"
"2410051","0","0","0"
"2410055","0.03125","0.03125","0.03125"
"2420005","0.03125","0.03125","0.03125"
"2420016","0","0","0"
"2420040","0.0625","0.0625","0.0625"
"2420045","0","0","0"
"2420053","0.03125","0.03125","0.03125"
"2420071","0.03125","0.03125","0.03125"
"2430011","0","0","0"
"2430015","0.03125","0.03125","0.03125"
"2430030","0","0","0"
"2430032","0","0","0"
"2430039","0.03125","0.03125","0.03125"
"2430058","0.0625","0.0625","0.0625"
"2440005","0.03125","0.03125","0.03125"
"2440018","0","0","0"
"2440033","0.09375","0.09375","0.09375"
"2440037","0","0","0"
"2440042","0.03125","0.03125","0.03125"
"2440124","0","0","0"
"2450011","0.0625","0.0625","0.0625"
"2450015","0.03125","0.03125","0.03125"
"2450041","0.0625","0.0625","0.0625"
"2450055","0","0","0"
"2450066","0","0","0"
"2450074","0.0625","0.0625","0.0625"
"2460014","0.03125","0.03125","0.03125"
"2460041","0.03125","0.03125","0.03125"
"2460043","0","0","0"
"2460055","0","0","0"
"2460056","0","0","0"
"2460095","0.03125","0.03125","0.03125"
"2470010","0.09375","0.09375","0.09375"
"2470017","0.03125","0.03125","0.03125"
"2470018","0.0625","0.0625","0.0625"
"2470050","0.03125","0.03125","0.03125"
"2470074","0","0","0"
"2470142","0","0","0"
"2480002","0.09375","0.09375","0.09375"
"2480005","0.0625","0.0625","0.0625"
"2480032","0","0","0"
"2480039","0","0","0"
"2480047","0","0","0"
"2480066","0.0625","0.0625","0.0625"
"2490018","0.015625","0","0.03125"
"2490044","0.03125","0.03125","0.03125"
"2490051","0.0625","0.0625","0.0625"
"2490055","0.0625","0.0625","0.0625"
"2500002","0.0625","0.0625","0.0625"
"2500006","0.0625","0.0625","0.0625"
"2500018","0.0625","0.0625","0.0625"
"2500019","0.0625","0.0625","0.0625"
"2500023","0.09375","0.09375","0.09375"
"2500026","0.09375","0.09375","0.09375"
"2510020","0.0625","0.0625","0.0625"
"2510026","0.03125","0.03125","0.03125"
"2510027","0.09375","0.09375","0.09375"
"2510035","0.0625","0.0625","0.0625"
"2510042","0.09375","0.09375","0.09375"
"2510045","0","0","0"
"2520003","0.09375","0.09375","0.09375"
"2520006","0.0625","0.0625","0.0625"
"2520029","0.0625","0.0625","0.0625"
"2520036","0.09375","0.09375","0.09375"
"2520044","0","0","0"
"2520063","0.03125","0.03125","0.03125"
"2530015","0.0625","0.0625","0.0625"
"2530018","0.03125","0.03125","0.03125"
"2530024","0.125","0.125","0.125"
"2530038","0","0","0"
"2530049","0.03125","0.03125","0.03125"
"2530053","0.09375","0.09375","0.09375"
"2540015","0","0","0"
"2540043","0.0625","0.0625","0.0625"
"2540051","0.015625","0","0.03125"
"2540069","0.03125","0.03125","0.03125"
"2540093","0.03125","0.03125","0.03125"
"2550010","0.015625","0","0.03125"
"2550019","0.0625","0.0625","0.0625"
"2550027","0.0625","0.0625","0.0625"
"2550042","0","0","0"
"2550094","0.03125","0.03125","0.03125"
"2560008","0.03125","0.03125","0.03125"
"2560015","0.03125","0.03125","0.03125"
"2560020","0.0625","0.0625","0.0625"
"2560052","0.03125","0.03125","0.03125"
"2560064","0.09375","0.09375","0.09375"
"2560091","0.0625","0.0625","0.0625"
"2570015","0.03125","0.03125","0.03125"
"2570016","0","0","0"
"2570032","0.0625","0.0625","0.0625"
"2570036","0.0625","0.0625","0.0625"
"2570039","0.03125","0.03125","0.03125"
"2570055","0.0625","0.0625","0.0625"
"2580005","0","0","0"
"2580009","0.03125","0.03125","0.03125"
"2580013","0.03125","0.03125","0.03125"
"2580035","0.03125","0.03125","0.03125"
"2580046","0.0625","0.0625","0.0625"
"2580050","0.03125","0.03125","0.03125"
"2590000","0","0","0"
"2590008","0.03125","0.03125","0.03125"
"2590014","0.03125","0.03125","0.03125"
"2590017","0.09375","0.09375","0.09375"
"2590024","0.03125","0.03125","0.03125"
"2590030","0","0","0"
"2600009","0.0625","0.0625","0.0625"
"2600017","0.03125","0.03125","0.03125"
"2600023","0","0","0"
"2600042","0.0625","0.0625","0.0625"
"2600049","0.09375","0.09375","0.09375"
"2600053","0","0","0"
"2610004","0","0","0"
"2610027","0.03125","0.03125","0.03125"
"2610029","0.0625","0.0625","0.0625"
"2610033","0.03125","0.03125","0.03125"
"2610036","0.046875","0","0.09375"
"2620035","0","0","0"
"2620038","0","0","0"
"2620043","0.09375","0.09375","0.09375"
"2620047","0","0","0"
"2620052","0","0","0"
"2620076","0","0","0"
"2630002","0.03125","0.03125","0.03125"
"2630006","0.0625","0.0625","0.0625"
"2630018","0.03125","0.03125","0.03125"
"2630027","0.0625","0.0625","0.0625"
"2630060","0","0","0"
"2630062","0.09375","0.09375","0.09375"
"2640002","0.03125","0.03125","0.03125"
"2640022","0.03125","0.03125","0.03125"
"2640026","0.0625","0.0625","0.0625"
"2640052","0.09375","0.09375","0.09375"
"2640061","0.09375","0.09375","0.09375"
"2640082","0.09375","0.09375","0.09375"
"2650016","0.09375","0.09375","0.09375"
"2650025","0","0","0"
"2650038","0.0625","0.0625","0.0625"
"2650039","0.09375","0.09375","0.09375"
"2650048","0","0","0"
"2650051","0.03125","0.03125","0.03125"
"2660010","0.0625","0.0625","0.0625"
"2660014","0.09375","0.09375","0.09375"
"2660030","0.03125","0.03125","0.03125"
"2660033","0.09375","0.09375","0.09375"
"2660049","0.03125","0.03125","0.03125"
"2660055","0.09375","0.09375","0.09375"
"2670013","0.0625","0.0625","0.0625"
"2670015","0.03125","0.03125","0.03125"
"2670025","0.03125","0.03125","0.03125"
"2670030","0.09375","0","0.1875"
"2670082","0.03125","0.03125","0.03125"
"2680002","0.125","0.125","0.125"
"2680008","0.03125","0.03125","0.03125"
"2680009","0","0","0"
"2680041","0","0","0"
"2680043","0.03125","0.03125","0.03125"
"2680092","0","0","0"
"2690009","0.09375","0.03125","0.15625"
"2690020","0.125","0.125","0.125"
"2690023","0","0","0"
"2690045","0","0","0"
"2690064","0.0625","0.0625","0.0625"
"2700003","0.0625","0.0625","0.0625"
"2700010","0","0","0"
"2700042","0","0","0"
"2700045","0.09375","0.09375","0.09375"
"2700047","0.03125","0.03125","0.03125"
"2700048","0.03125","0.03125","0.03125"
"2710006","0.125","0.125","0.125"
"2710015","0.0625","0.0625","0.0625"
"2710020","0","0","0"
"2710048","0","0","0"
"2710057","0","0","0"
"2710075","0.09375","0.09375","0.09375"
"2720031","0","0","0"
"2720044","0.125","0.09375","0.15625"
"2720051","0","0","0"
"2720076","0.125","0.125","0.125"
"2730003","0","0","0"
"2730017","0.0625","0.0625","0.0625"
"2730019","0.03125","0.03125","0.03125"
"2730035","0.03125","0.03125","0.03125"
"2730038","0","0","0"
"2730039","0.0625","0.0625","0.0625"
"2740000","0.03125","0.03125","0.03125"
"2740007","0.0625","0.0625","0.0625"
"2740009","0.03125","0.03125","0.03125"
"2740013","0","0","0"
"2740040","0.03125","0.03125","0.03125"
"2740049","0","0","0"
"2750010","0.125","0.125","0.125"
"2750025","0.0625","0.0625","0.0625"
"2750028","0.125","0.125","0.125"
"2750048","0","0","0"
"2750076","0.03125","0.03125","0.03125"
"2750079","0","0","0"
"2760005","0","0","0"
"2760023","0.0625","0.0625","0.0625"
"2760031","0.0625","0.0625","0.0625"
"2760033","0.0625","0.0625","0.0625"
"2760039","0","0","0"
"2760065","0.03125","0.03125","0.03125"
"2770013","0.03125","0.03125","0.03125"
"2770022","0","0","0"
"2770042","0.125","0.125","0.125"
"2770044","0.09375","0.09375","0.09375"
"2770048","0","0","0"
"2770053","0.0625","0.0625","0.0625"
"2780015","0.03125","0.03125","0.03125"
"2780021","0.03125","0.03125","0.03125"
"2780045","0.09375","0.09375","0.09375"
"2780049","0.03125","0.03125","0.03125"
"2780056","0.0625","0.0625","0.0625"
"2780093","0.125","0.125","0.125"
"2790011","0.03125","0.03125","0.03125"
"2790019","0.0625","0.0625","0.0625"
"2790021","0.03125","0.03125","0.03125"
"2790025","0","0","0"
"2790042","0.03125","0.03125","0.03125"
"2790051","0.03125","0.03125","0.03125"
"2800009","0.03125","0.03125","0.03125"
"2800016","0.03125","0.03125","0.03125"
"2800038","0.0625","0.0625","0.0625"
"2800055","0.09375","0.09375","0.09375"
"2800061","0","0","0"
"2800068","0.09375","0.09375","0.09375"
"2810023","0.0625","0.0625","0.0625"
"2810029","0.09375","0.09375","0.09375"
"2810031","0.03125","0.03125","0.03125"
"2810051","0.03125","0.03125","0.03125"
"2810068","0.09375","0.09375","0.09375"
"2810086","0.0625","0.0625","0.0625"
"2820009","0.0625","0.0625","0.0625"
"2820015","0.09375","0.09375","0.09375"
"2820016","0.0625","0.0625","0.0625"
"2820026","0.09375","0.09375","0.09375"
"2820035","0.09375","0.09375","0.09375"
"2820040","0","0","0"
"2830020","0.125","0.125","0.125"
"2830027","0","0","0"
"2830041","0.0625","0.0625","0.0625"
"2830046","0.0625","0.0625","0.0625"
"2830047","0.0625","0.0625","0.0625"
"2830050","0.15625","0.15625","0.15625"
"2840017","0","0","0"
"2840019","0.125","0.125","0.125"
"2840042","0.125","0.125","0.125"
"2840050","0.125","0.125","0.125"
"2840053","0.09375","0.09375","0.09375"
"2840065","0.0625","0.0625","0.0625"
"2850023","0","0","0"
"2850027","0","0","0"
"2850029","0.15625","0.15625","0.15625"
"2850048","0.0625","0.0625","0.0625"
"2850049","0.09375","0.09375","0.09375"
"2850066","0","0","0"
"2860015","0.0625","0.0625","0.0625"
"2860025","0.0625","0.0625","0.0625"
"2860029","0.03125","0.03125","0.03125"
"2860050","0","0","0"
"2860068","0.09375","0.09375","0.09375"
"2860089","0.03125","0.03125","0.03125"
"2870005","0.0625","0.0625","0.0625"
"2870011","0.0625","0.0625","0.0625"
"2870017","0.0625","0.0625","0.0625"
"2870023","0.0625","0.0625","0.0625"
"2870040","0.09375","0.09375","0.09375"
"2870134","0","0","0"
"2880000","0.0625","0.0625","0.0625"
"2880027","0.03125","0.03125","0.03125"
"2880032","0.09375","0.09375","0.09375"
"2880036","0.015625","0","0.03125"
"2880050","0","0","0"
"2890000","0","0","0"
"2890040","0.0625","0.0625","0.0625"
"2890046","0.03125","0.03125","0.03125"
"2890050","0.0625","0.0625","0.0625"
"2890095","0","0","0"
"2890147","0.03125","0.03125","0.03125"
"2900002","0.0625","0.0625","0.0625"
"2900008","0.125","0.125","0.125"
"2900023","0.0625","0.0625","0.0625"
"2900024","0","0","0"
"2900055","0","0","0"
"2900068","0.0625","0.0625","0.0625"
"2910014","0.09375","0.09375","0.09375"
"2910015","0.03125","0.03125","0.03125"
"2910026","0.0625","0.0625","0.0625"
"2910030","0","0","0"
"2910045","0.0625","0.0625","0.0625"
"2910053","0.0625","0.0625","0.0625"
"2920015","0.0625","0.0625","0.0625"
"2920025","0","0","0"
"2920026","0.03125","0.03125","0.03125"
"2920040","0.03125","0.03125","0.03125"
"2920045","0.09375","0.09375","0.09375"
"2920075","0.03125","0.03125","0.03125"
"2930008","0.0625","0.0625","0.0625"
"2930017","0.03125","0.03125","0.03125"
"2930043","0","0","0"
"2930084","0.1875","0.1875","0.1875"
"2930086","0","0","0"
"2930094","0.0625","0.0625","0.0625"
"2940020","0.21875","0.21875","0.21875"
"2940043","0.078125","0.0625","0.09375"
"2940065","0.03125","0.03125","0.03125"
"2940066","0","0","0"
"2940088","0.09375","0.09375","0.09375"
"2950001","0.078125","0.03125","0.125"
"2950015","0.03125","0.03125","0.03125"
"2950034","0.0625","0.0625","0.0625"
"2950055","0.03125","0.03125","0.03125"
"2950076","0.09375","0.09375","0.09375"
"2960003","0.03125","0.03125","0.03125"
"2960005","0.03125","0.03125","0.03125"
"2960009","0","0","0"
"2960013","0.1875","0.1875","0.1875"
"2960052","0.0625","0.0625","0.0625"
"2960114","0.09375","0.09375","0.09375"
"2970009","0.09375","0.09375","0.09375"
"2970011","0.03125","0.03125","0.03125"
"2970013","0.03125","0.03125","0.03125"
"2970014","0.15625","0.15625","0.15625"
"2970044","0.0625","0.0625","0.0625"
"2970045","0.0625","0.0625","0.0625"
"2980002","0","0","0"
"2980006","0.03125","0.03125","0.03125"
"2980018","0.03125","0.03125","0.03125"
"2980021","0.125","0.125","0.125"
"2980026","0.09375","0.09375","0.09375"
"2980053","0.0625","0.0625","0.0625"
"2990003","0.0625","0.03125","0.09375"
"2990014","0.09375","0.09375","0.09375"
"2990024","0.0625","0.0625","0.0625"
"2990034","0.0625","0.0625","0.0625"
"2990053","0","0","0"
"3000008","0.03125","0.03125","0.03125"
"3000012","0","0","0"
"3000027","0.0625","0.0625","0.0625"
"3000037","0.09375","0.09375","0.09375"
"3000041","0","0","0"
"3000060","0.09375","0.09375","0.09375"